congress,year,name,party,state,district,margin,allAverage,partisanAverage,billAverage,procedureAverage,resolutionAverage
2016,114, DELANEY; John,100,MD,6,15.87147148,0.744019139,0.621978022,0.80861244,0.770053476,0.652173913
2000,106, DeLAURO; Rosa L.,100,CT,3,44.39540799,0.980442177,0.983302412,0.979228487,0.97826087,0.987551867
2002,107, DeLAURO; Rosa L.,100,CT,3,36.03720248,0.802992519,0.708133971,0.85106383,0.808823529,0.744493392
2004,108, DeLAURO; Rosa L.,100,CT,3,47.46840927,0.751840168,0.633397313,0.819787986,0.766666667,0.649193548
2006,109, DeLAURO; Rosa L.,100,CT,3,53.58469211,0.736,0.604651163,0.831858407,0.745547074,0.63671875
2008,110, DeLAURO; Rosa L.,100,CT,3,49.15727314,0.730191257,0.589308996,0.820580475,0.758942457,0.610859729
2010,111, DeLAURO; Rosa L.,100,CT,3,27.38907192,0.706552707,0.563587684,0.792899408,0.717703349,0.624145786
2012,112, DeLAURO; Rosa L.,100,CT,3,42.37438251,0.733649289,0.615520282,0.821862348,0.745762712,0.651785714
2014,113, DeLAURO; Rosa L.,100,CT,3,28.84409281,0.770653514,0.653846154,0.845,0.767123288,0.715447154
2016,114, DeLAURO; Rosa L.,100,CT,3,31.18763717,0.766060606,0.644646925,0.829596413,0.791304348,0.677042802
2018,115, DeLAURO; Rosa L.,100,CT,3,24.99417183,0.769640479,0.665847666,0.873015873,0.795321637,0.640909091
2000,106, DeLAY; Thomas Dale,200,TX,22,24.20015062,0.972072072,0.998084291,0.996805112,0.947089947,1
2002,107, DeLAY; Thomas Dale,200,TX,22,28.15053682,0.842874543,0.79,0.99122807,0.695,0.974093264
2004,108, DeLAY; Thomas Dale,200,TX,22,14.06793339,0.797701149,0.784615385,0.978723404,0.626146789,0.959798995
2012,112, DelBENE; Suzan K.,100,WA,1,7.872350798,0.568181818,0.444444444,1,0.5,0.5
2014,113, DelBENE; Suzan K.,100,WA,1,10.07318944,0.763953488,0.638297872,0.839622642,0.771208226,0.691119691
2016,114, DelBENE; Suzan K.,100,WA,1,10.83005627,0,0,0,0,0
2018,115, DelBENE; Suzan K.,100,WA,1,18.53532606,0.766459627,0.661327231,0.843902439,0.791780822,0.659574468
2002,107, DeMINT; James W.,200,SC,4,39.99616722,0.84341637,0.783606557,0.982532751,0.702439024,0.970588235
2012,112, DENHAM; Jeff,200,CA,10,5.416373883,0.765466297,0.75782881,0.991666667,0.580034423,0.969465649
2014,113, DENHAM; Jeff,200,CA,10,12.29784018,0.775842044,0.801652893,0.989637306,0.604651163,0.979487179
2016,114, DENHAM; Jeff,200,CA,10,3.400914817,0.786937901,0.755208333,0.981981982,0.6125,0.961206897
2018,115, DENHAM; Jeff,200,CA,10,-4.502027941,0.773195876,0.741666667,0.990697674,0.552752294,0.995495495
2006,109, DENT; Charles W.,200,PA,15,10.07554006,0.777432712,0.742105263,0.987804878,0.568085106,0.964
2008,110, DENT; Charles W.,200,PA,15,17.14197168,0.780325444,0.777777778,0.987261146,0.599435825,0.972644377
2010,111, DENT; Charles W.,200,PA,15,14.55306334,0.732696897,0.718232044,0.993006993,0.490353698,0.951289398
2012,112, DENT; Charles W.,200,PA,15,13.50109497,0.759853346,0.74691358,0.991489362,0.577441077,0.965648855
2016,114, DENT; Charles W.,200,PA,15,20.36578717,0.776617954,0.734848485,0.983333333,0.581589958,0.958333333
2014,113, DeSANTIS; Ron,200,FL,6,25.08906503,0.769487751,0.787958115,0.990049751,0.584710744,0.981220657
2016,114, DeSANTIS; Ron,200,FL,6,17.13470664,0.76776246,0.730279898,0.982300885,0.568421053,0.958677686
2016,114, DESAULNIER; Mark James,100,CA,11,44.10564403,0.750291715,0.631914894,0.814479638,0.775675676,0.661654135
2018,115, DESAULNIER; Mark James,100,CA,11,48.26484234,0.772965879,0.665060241,0.85106383,0.805714286,0.65625
2012,112, DESJARLAIS; Scott,200,TN,4,11.51220781,0.761729531,0.753684211,0.987654321,0.583756345,0.960474308
2014,113, DESJARLAIS; Scott,200,TN,4,23.0081558,0.801813472,0.815047022,0.989010989,0.625954198,0.979695431
2016,114, DESJARLAIS; Scott,200,TN,4,30.06821293,0.767316017,0.7100271,0.982758621,0.561135371,0.957264957
2018,115, DESJARLAIS; Scott,200,TN,4,29.7946664,0.771186441,0.73458445,0.987447699,0.534521158,0.984375
2010,111, DEUTCH; Theodore E. (Ted),100,FL,19,25.28439915,0.681933842,0.539906103,0.714285714,0.707070707,0.612612613
2016,114, DEUTCH; Theodore E. (Ted),100,FL,22,17.87065266,0.748138958,0.622425629,0.811594203,0.773371105,0.658536585
2018,115, DEUTCH; Theodore E. (Ted),100,FL,22,24.0473927,0.764864865,0.6575,0.855614973,0.782991202,0.655660377
2006,109, DIAZ-BALART; Lincoln,200,FL,21,18.93220309,0.795942721,0.756676558,0.995215311,0.607748184,0.962962963
2008,110, DIAZ-BALART; Lincoln,200,FL,21,15.80155442,0.771634615,0.780669145,0.989208633,0.592537313,0.97
2006,109, DIAZ-BALART; Mario,200,FL,25,16.93109984,0.790441176,0.75,0.990521327,0.59697733,0.956730769
2008,110, DIAZ-BALART; Mario,200,FL,25,6.108766938,0.766141732,0.772313297,0.98943662,0.582966226,0.967213115
2016,114, DIAZ-BALART; Mario,200,FL,25,24.72042331,0.787581699,0.753926702,0.981900452,0.611111111,0.96069869
2018,115, DIAZ-BALART; Mario,200,FL,25,20.90676314,0.778642937,0.756164384,0.986486486,0.548611111,0.995918367
2000,106, DICKEY; Jay W.; Jr.,200,AR,4,-1.944758673,0.967381174,0.972277228,0.990322581,0.942056075,0.995614035
2000,106, DICKS; Norman DeValois,100,WA,6,33.62136993,0.964757709,0.931102362,0.955223881,0.973591549,0.956896552
2002,107, DICKS; Norman DeValois,100,WA,6,32.85007432,0.797297297,0.6875,0.846491228,0.81512605,0.720524017
2004,108, DICKS; Norman DeValois,100,WA,6,37.97115048,0.735062007,0.607361963,0.815686275,0.756281407,0.611111111
2006,109, DICKS; Norman DeValois,100,WA,6,41.19820604,0.733410943,0.608333333,0.839449541,0.746770026,0.622047244
2008,110, DICKS; Norman DeValois,100,WA,6,33.72912826,0.738212526,0.59047619,0.816939891,0.776714514,0.614485981
2010,111, DICKS; Norman DeValois,100,WA,6,16.07846434,0.704644412,0.565508021,0.784194529,0.721682848,0.619489559
2016,114, DINGELL; Debbie,100,MI,12,35.08653384,0.757756563,0.639198218,0.815315315,0.786516854,0.669230769
2018,115, DINGELL; Debbie,100,MI,12,39.19281263,0.772439949,0.670506912,0.86,0.806722689,0.645299145
2000,106, DINGELL; John David; Jr.,100,MI,16,44.44392549,0.958724203,0.939516129,0.977635783,0.94686907,0.960176991
2002,107, DINGELL; John David; Jr.,100,MI,15,46.48820763,0.790301442,0.690954774,0.845070423,0.797619048,0.724299065
2004,108, DINGELL; John David; Jr.,100,MI,15,44.34980826,0.75368899,0.627659574,0.815686275,0.763358779,0.669527897
2008,110, DINGELL; John David; Jr.,100,MI,15,45.75035003,0.742636746,0.604026846,0.822714681,0.778301887,0.622377622
2010,111, DINGELL; John David; Jr.,100,MI,15,16.72899395,0.698459281,0.557823129,0.786163522,0.710355987,0.615925059
2012,112, DINGELL; John David; Jr.,100,MI,12,38.97338224,0.741967871,0.617260788,0.829787234,0.753393665,0.661442006
2000,106, DIXON; Julian Carey,100,CA,32,71.43082898,0.97606383,0.969052224,0.987841945,0.96497373,0.986842105
2010,111, DJOU; Charles,200,HI,1,-6.455278945,0.748201439,0.734375,0.98245614,0.549668874,0.985714286
2004,108, DOGGETT; Lloyd Alton; II,100,TX,25,36.86063277,0.741573034,0.616977226,0.819923372,0.756892231,0.626086957
2006,109, DOGGETT; Lloyd Alton; II,100,TX,25,40.95848835,0.730724971,0.596194503,0.832599119,0.739130435,0.625498008
2008,110, DOGGETT; Lloyd Alton; II,100,TX,25,35.38050643,0.740304709,0.600529101,0.821052632,0.766929134,0.629370629
2010,111, DOGGETT; Lloyd Alton; II,100,TX,25,7.988501799,0.706920904,0.564238411,0.788235294,0.71563981,0.632054176
2012,112, DOGGETT; Lloyd Alton; II,100,TX,35,31.92415501,0.72778828,0.602811951,0.822580645,0.739316239,0.643274854
2014,113, DOGGETT; Lloyd Alton; II,100,TX,35,29.18576254,0.767106843,0.662280702,0.860576923,0.758152174,0.704280156
2016,114, DOGGETT; Lloyd Alton; II,100,TX,35,31.49572823,0.762790698,0.640522876,0.830434783,0.783783784,0.673076923
2018,115, DOGGETT; Lloyd Alton; II,100,TX,35,45.20346066,0.771974522,0.670560748,0.854271357,0.805013928,0.647577093
2012,112, DOLD; Robert,200,IL,10,-1.257685647,0.771980676,0.764705882,0.990654206,0.604895105,0.967871486
2016,114, DOLD; Robert,200,IL,10,-5.209863075,0.801092896,0.786666667,0.981395349,0.636752137,0.965517241
2008,110, DONNELLY; Joe,100,IN,2,36.85787518,0.729497354,0.584713376,0.815384615,0.756676558,0.613839286
2010,111, DONNELLY; Joe,100,IN,2,1.338671139,0.708906589,0.571815718,0.791044776,0.713821138,0.638051044
2016,114, DONOVAN; Daniel M.; Jr.,200,NY,11,14.83763577,0.791450777,0.768987342,0.984536082,0.603580563,0.983957219
2018,115, DONOVAN; Daniel M.; Jr.,200,NY,11,-8.539180842,0.769968051,0.743455497,0.991416309,0.535947712,0.995951417
2000,106, DOOLEY; Calvin M.,100,CA,20,6.853493923,0.931671283,0.881496881,0.901898734,0.945996276,0.939130435
2002,107, DOOLEY; Calvin M.,100,CA,20,29.42222817,0.796195652,0.682414698,0.825688073,0.817891374,0.731707317
2000,106, DOOLITTLE; John Taylor,200,CA,4,31.95942496,0.970243463,0.996131528,0.987012987,0.949122807,1
2002,107, DOOLITTLE; John Taylor,200,CA,4,32.88184993,0.847001224,0.804713805,0.982683983,0.70959596,0.968421053
2004,108, DOOLITTLE; John Taylor,200,CA,4,30.78743197,0.797968397,0.785294118,0.982683983,0.631578947,0.964824121
2006,109, DOOLITTLE; John Taylor,200,CA,4,3.184984814,0.784313725,0.746438746,0.990697674,0.587962963,0.968181818
2000,106, DOYLE; Michael F.,100,PA,18,38.82691872,0.921099291,0.843373494,0.897590361,0.924324324,0.946058091
2010,111, DOYLE; Michael F.,100,PA,14,40.61306136,0.713857678,0.570028011,0.795731707,0.732441472,0.621026895
2012,112, DOYLE; Michael F.,100,PA,14,53.78867883,0.736337488,0.617437722,0.829959514,0.747863248,0.649390244
2016,114, DOYLE; Michael F.,100,PA,14,48.73227457,0.759326113,0.62979684,0.819444444,0.786703601,0.669291339
2006,109, DRAKE; Thelma D.,200,VA,2,2.815909078,0.787350055,0.745989305,0.991452991,0.592920354,0.961038961
2008,110, DRAKE; Thelma D.,200,VA,2,-4.939215621,0.770962733,0.764285714,0.989547038,0.596866097,0.969899666
2000,106, DREIER; David Timothy,200,CA,28,16.93624238,0.976843911,0.984466019,1,0.957191781,0.991836735
2002,107, DREIER; David Timothy,200,CA,26,30.28088009,0.857651246,0.813333333,0.987068966,0.728606357,0.97029703
2004,108, DREIER; David Timothy,200,CA,26,10.77756591,0.806524184,0.798245614,0.982758621,0.645232816,0.961165049
2006,109, DREIER; David Timothy,200,CA,26,19.06287679,0.788248337,0.745901639,0.991071429,0.59688196,0.965065502
2008,110, DREIER; David Timothy,200,CA,26,12.19481151,0.764202335,0.758992806,0.986111111,0.582496413,0.973333333
2010,111, DREIER; David Timothy,200,CA,26,17.60572506,0.740237691,0.737354086,0.988235294,0.519134775,0.956521739
2010,111, DRIEHAUS; Steve,100,OH,1,-5.507200349,0.700860832,0.558823529,0.782738095,0.715434084,0.616972477
2014,113, DUCKWORTH; Tammy,100,IL,8,11.45270628,0.778772379,0.668235294,0.840206186,0.776203966,0.731914894
2012,112, DUFFY; Sean,200,WI,7,12.28796477,0.769300636,0.760914761,0.988095238,0.582758621,0.966542751
2014,113, DUFFY; Sean,200,WI,7,19.86790089,0.767251462,0.786703601,0.989417989,0.591489362,0.974489796
2016,114, DUFFY; Sean,200,WI,7,23.40098987,0.779332616,0.740837696,0.98245614,0.586206897,0.962025316
2018,115, DUFFY; Sean,200,WI,7,21.60636848,0.77742279,0.744680851,0.991341991,0.546875,0.984615385
2012,112, DUNCAN; Jeff,200,SC,3,33.27681021,0.759391771,0.75,0.988,0.569747899,0.963369963
2014,113, DUNCAN; Jeff,200,SC,3,42.41230664,0.773184358,0.799479167,0.990243902,0.592975207,0.980582524
2016,114, DUNCAN; Jeff,200,SC,3,45.77873414,0.777777778,0.731578947,0.983050847,0.582627119,0.962025316
2018,115, DUNCAN; Jeff,200,SC,3,36.82163003,0.757270694,0.719101124,0.986607143,0.521640091,0.982683983
2002,107, DUNCAN; John J.; Jr.,200,TN,2,59.0662487,0.837320574,0.766773163,0.986899563,0.681704261,0.971153846
2004,108, DUNCAN; John J.; Jr.,200,TN,2,59.95720483,0.803748622,0.794202899,0.978902954,0.642857143,0.961538462
2006,109, DUNCAN; John J.; Jr.,200,TN,2,55.44725905,0.775641026,0.732240437,0.992094862,0.553333333,0.969957082
2008,110, DUNCAN; John J.; Jr.,200,TN,2,56.22560265,0.784267913,0.777385159,0.989399293,0.617816092,0.973770492
2010,111, DUNCAN; John J.; Jr.,200,TN,2,67.13346407,0.746455379,0.737642586,0.984848485,0.531045752,0.959752322
2012,112, DUNCAN; John J.; Jr.,200,TN,2,53.8258256,0.763000853,0.748987854,0.98490566,0.573051948,0.962328767
2014,113, DUNCAN; John J.; Jr.,200,TN,2,49.93733171,0.77457265,0.793814433,0.991111111,0.580777096,0.981981982
2016,114, DUNCAN; John J.; Jr.,200,TN,2,51.29105307,0.772267206,0.718518519,0.979757085,0.571721311,0.956521739
2000,106, DUNN; Jennifer Blackburn,200,WA,8,26.59406115,0.965485922,0.958,0.996875,0.935599284,0.995495495
2002,107, DUNN; Jennifer Blackburn,200,WA,8,22.47620921,0.848668281,0.786885246,0.983050847,0.707379135,0.969543147
2018,115, DUNN; Neal Patrick,200,FL,2,34.88266659,0.764285714,0.730077121,0.991836735,0.517094017,0.988764045
2008,110, EDWARDS; Donna F.,100,MD,4,72.97358268,0.782978723,0.6,0.885714286,0.814285714,0.684210526
2010,111, EDWARDS; Donna F.,100,MD,4,67.05603583,0.707824838,0.563930013,0.789317507,0.718901454,0.629290618
2012,112, EDWARDS; Donna F.,100,MD,4,56.44244845,0.734732824,0.618055556,0.825396825,0.742358079,0.656804734
2014,113, EDWARDS; Donna F.,100,MD,4,41.91631437,0.765877958,0.651785714,0.841269841,0.769230769,0.704
2000,106, EHLERS; Vernon James,200,MI,3,31.93695862,0.940271493,0.917012448,0.993902439,0.880373832,1
2002,107, EHLERS; Vernon James,200,MI,3,41.64583857,0.840188014,0.78,0.991596639,0.686131387,0.975247525
2004,108, EHLERS; Vernon James,200,MI,3,35.10367802,0.789247312,0.767647059,0.983870968,0.602591793,0.96347032
2006,109, EHLERS; Vernon James,200,MI,3,28.51130635,0.785177229,0.754666667,0.991416309,0.590021692,0.962025316
2008,110, EHLERS; Vernon James,200,MI,3,25.73714162,0.782334385,0.787037037,0.985915493,0.61037037,0.970873786
2000,106, EHRLICH; Robert L.; Jr.,200,MD,2,37.23236776,0.948694869,0.941767068,0.984326019,0.909893993,0.995575221
2008,110, ELLISON; Keith,100,MN,5,48.87915302,0.736357193,0.595628415,0.821529745,0.765822785,0.622065728
2010,111, ELLISON; Keith,100,MN,5,43.5256231,0.701872659,0.564493759,0.793103448,0.705,0.627403846
2012,112, ELLISON; Keith,100,MN,5,49.25121246,0.736947791,0.621323529,0.824034335,0.749435666,0.65625
2014,113, ELLISON; Keith,100,MN,5,46.82089742,0.765822785,0.657534247,0.839378238,0.76,0.71659919
2016,114, ELLISON; Keith,100,MN,5,46.78328152,0.756756757,0.647058824,0.839622642,0.770538244,0.666666667
2012,112, ELLMERS; Renee,200,NC,2,14.48087168,0.762838469,0.763829787,0.991525424,0.580310881,0.96484375
2014,113, ELLMERS; Renee,200,NC,2,17.65306565,0.77324263,0.788617886,0.989949749,0.598343685,0.98
2008,110, ELLSWORTH; Brad,100,IN,8,29.48034392,0.728110599,0.579013906,0.813471503,0.757037037,0.613537118
2004,108, EMANUEL; Rahm,100,IL,5,52.35896696,0.749726776,0.624497992,0.820224719,0.765281174,0.644351464
2006,109, EMANUEL; Rahm,100,IL,5,55.98883894,0.738231917,0.60460251,0.834745763,0.746153846,0.632653061
2008,110, EMANUEL; Rahm,100,IL,5,51.90608596,0.731271478,0.591623037,0.82712766,0.760497667,0.605504587
2000,106, EMERSON; Jo Ann,200,MO,8,40.36425624,0.972197309,0.963709677,0.990740741,0.95323741,0.991489362
2002,107, EMERSON; Jo Ann,200,MO,8,44.84789269,0.831683168,0.780405405,0.991111111,0.671794872,0.968911917
2004,108, EMERSON; Jo Ann,200,MO,8,45.58652232,0.812290503,0.805389222,0.983263598,0.648106904,0.971014493
2006,109, EMERSON; Jo Ann,200,MO,8,45.2348513,0.777287762,0.744505495,0.995689655,0.56561086,0.961373391
2008,110, EMERSON; Jo Ann,200,MO,8,45.27971023,0.777866242,0.773480663,0.993150685,0.593655589,0.973509934
2010,111, EMERSON; Jo Ann,200,MO,8,36.79712652,0.735738255,0.726396917,0.988461538,0.517073171,0.952681388
2012,112, EMERSON; Jo Ann,200,MO,8,47.38091354,0.763056093,0.764835165,0.990950226,0.585106383,0.963855422
2016,114, EMMER; Thomas Earl II,200,MN,6,31.3083331,0.782608696,0.740554156,0.983606557,0.586134454,0.963414634
2018,115, EMMER; Thomas Earl II,200,MN,6,22.36084453,0.767466111,0.739583333,0.9875,0.533333333,0.988188976
2000,106, ENGEL; Eliot Lance,100,NY,17,61.0699226,0.969581749,0.96122449,0.973154362,0.968921389,0.966183575
2002,107, ENGEL; Eliot Lance,100,NY,17,26.40715995,0.796632124,0.698979592,0.831775701,0.816568047,0.731818182
2004,108, ENGEL; Eliot Lance,100,NY,17,41.17935734,0.731843575,0.608782435,0.809701493,0.751861042,0.602678571
2006,109, ENGEL; Eliot Lance,100,NY,17,46.56827868,0.74282434,0.613924051,0.846511628,0.756892231,0.634241245
2008,110, ENGEL; Eliot Lance,100,NY,17,46.63589933,0.73,0.583697234,0.809230769,0.770034843,0.608478803
2010,111, ENGEL; Eliot Lance,100,NY,17,47.1184394,0.703927492,0.563202247,0.783171521,0.724252492,0.615012107
2012,112, ENGEL; Eliot Lance,100,NY,16,44.37333531,0.728744939,0.612476371,0.834080717,0.730941704,0.652037618
2000,106, ENGLISH; Philip Sheridan,200,PA,21,21.6696222,0.948308271,0.925155925,0.984984985,0.899598394,1
2004,108, ENGLISH; Philip Sheridan,200,PA,3,20.15984765,0.798642534,0.791788856,0.982905983,0.632967033,0.964102564
