State,District,Party,Margin,Lean,Avg_Def,Minority,Nat_Margin,Year,Fresh,Calculated_C6
NC,7,1,0.194217428,-23.89993,37.1761658,1,1.2,2012,0,0.003465596
NC,8,1,-7.792774911,-21.73326,33.3963453,1,1.2,2012,0,-0.281512056
NC,12,1,59.26962317,52.63345,13.7443802,1,1.2,2012,0,0.341195213
OH,9,1,50.0070431,31.4668,14.8560209,1,1.2,2012,0,0.707049454
OH,13,1,45.53972041,22.36679,16.0126582,1,1.2,2012,0,0.781791239
OH,16,1,-4.093994631,-12.49996,13.79755,1,1.2,2012,1,-0.523119911
OR,1,1,26.55159949,13.0667,9.807074,1,1.2,2012,1,0.531931245
OR,3,1,54.6972954,42.43343,14.4832126,1,1.2,2012,0,0.509739338
OR,4,1,20.08314634,2.4667,20.012747,1,1.2,2012,0,0.061801407
OR,5,1,11.58825502,-0.63332,25.6625727,1,1.2,2012,0,-0.196781952
PA,1,1,69.89700543,59.1669,12.6103405,1,1.2,2012,0,0.845585618
PA,2,1,79.9119494,76.46677,13.1021195,1,1.2,2012,0,0.63771126
PA,12,1,-3.470515517,-20.66668,28.580402,1,1.2,2012,0,-0.204298713
PA,13,1,38.17503184,28.03347,12.6696833,1,1.2,2012,0,0.088201981
PA,14,1,53.78867883,31.93349,14.7719974,1,1.2,2012,0,0.944567855
RI,1,1,12.1273432,29.13343,12.4129196,1,1.2,2012,1,-1.663742267
RI,2,1,20.60450912,16.50011,12.4762508,1,1.2,2012,0,-0.660280029
TN,5,1,32.45253616,8.80007,26.8384664,1,1.2,2012,0,0.338877273
TN,9,1,51.26958767,51.86683,14.3316195,1,1.2,2012,0,-0.192892041
TX,9,1,58.79955983,51.26684,16.3601776,1,1.2,2012,0,0.31741035
TX,15,1,24.02820109,10.73346,16.6780588,1,1.2,2012,0,-0.042363591
TX,18,1,52.43264318,48.23345,16.2087912,1,1.2,2012,0,0.060871704
TX,28,1,38.12188717,15.83352,30.1189731,1,1.2,2012,0,0.323861336
TX,30,1,59.82885897,54.53349,11.8187787,1,1.2,2012,0,0.329590234
TX,33,1,46.74078807,38.60024,15.6992084,1,1.2,2012,0,0.137365978
TX,35,1,31.92415501,23.26679,14.5337621,1,1.2,2012,0,-0.119589099
UT,4,1,0.313115376,-38.30026,49.8432602,1,1.2,2012,0,0.210762509
VT,0,1,48.65192063,31.00009,15.3503185,1,1.2,2012,0,0.617658619
VA,3,1,62.79253518,53.70014,14.3396226,1,1.2,2012,0,0.519722566
VA,8,1,34.02090624,31.93343,15.4043646,1,1.2,2012,0,-0.377462888
VA,11,1,25.49459281,20.9668,15.5388471,1,1.2,2012,0,-0.420195835
WA,1,1,7.872350798,6.26673,10.9090909,1,1.2,2012,1,-0.790069591
WA,2,1,22.28349504,16.33343,16.8659534,1,1.2,2012,0,-0.381840682
WA,7,1,59.30802499,56.13344,13.8128581,1,1.2,2012,0,0.161796759
WA,9,1,43.2346656,33.60012,15.9947984,1,1.2,2012,0,0.138294968
WV,3,1,7.963100625,-34.1002,27.221172,1,1.2,2012,0,0.557043359
WI,3,1,28.25461202,7.56662,19.1326531,1,1.2,2012,0,0.301871809
WI,4,1,47.4142694,46.23347,13.5243171,1,1.2,2012,0,-0.192773599
AL,5,0,30.00861675,33.5666,15.7133878,0,-1.2,2012,1,-0.024868757
AL,6,0,42.51676393,54.53323,13.9625081,0,-1.2,2012,0,-0.564293732
AK,0,0,35.32352901,20.56641,20.3070482,0,-1.2,2012,0,0.449222116
AZ,4,0,38.46119134,40.19999,15.2188112,0,-1.2,2012,0,-0.11334404
AZ,6,0,27.98309554,25.09995,15.7663317,0,-1.2,2012,0,-0.091796803
AZ,8,0,28.29052278,29.43326,14.9936468,0,-1.2,2012,1,0.055711042
AR,1,0,17.09548174,28.69999,13.8539043,0,-1.2,2012,1,-0.710082943
AR,2,0,15.70806496,16.49992,14.3127364,0,-1.2,2012,1,-0.177095979
CA,4,0,22.21830899,22.10002,20.7889793,0,-1.2,2012,0,-0.244131046
CA,7,0,-3.363081843,0.73325,13.5220126,0,-1.2,2012,0,-1.141625605
CA,10,0,5.416373883,1.39989,13.6594663,0,-1.2,2012,0,-0.52216299
CA,21,0,15.51817549,-5.26686,12.4450031,0,-1.2,2012,0,0.620173398
CA,22,0,23.75935421,19.46661,12.3809524,0,-1.2,2012,0,-0.133948668
CA,25,0,9.557645567,6.33328,12.9677419,0,-1.2,2012,0,-0.501648616
CA,32,0,-31.4000768,-26.86686,14.0808344,0,-1.2,2012,0,-1.691271394
CA,36,0,-5.878678979,1.63324,14.1361257,0,-1.2,2012,1,-0.957259161
CA,38,0,-35.08952191,-26.23351,20.7624234,0,-1.2,2012,0,-1.346427255
CA,39,0,15.5762461,8.09995,16.5201005,0,-1.2,2012,0,-0.10563182
CA,42,0,21.18801379,19.26664,13.7428752,0,-1.2,2012,0,-0.297413301
CA,45,0,16.91601502,15.53335,20.7624234,0,-1.2,2012,0,-0.27453877
CA,48,0,21.95716381,15.46668,18.5667752,0,-1.2,2012,0,-0.03293261
CA,49,0,16.32522267,10.23337,12.3645634,0,-1.2,2012,0,-0.203461028
CA,50,0,35.3795883,26.99997,14.1503474,0,-1.2,2012,0,0.324784229
CA,52,0,-2.362880606,-2.30002,16.4188752,0,-1.2,2012,0,-0.747692897
CO,3,0,12.28865908,10.36662,16.7814652,0,-1.2,2012,1,-0.094472343
CO,4,0,21.67636474,23.59996,16.2127929,0,-1.2,2012,1,-0.10015466
CO,6,0,2.041619765,-0.63339,16.6352793,0,-1.2,2012,0,-0.544560532
FL,1,0,42.46396609,42.93328,16.0128617,0,-1.2,2012,0,0.020664061
FL,2,0,5.460298815,10.6999,16.3329161,0,-1.2,2012,1,-0.52967516
FL,7,0,17.4168539,9.09995,13.8104206,0,-1.2,2012,0,-0.044657618
FL,8,0,21.37004205,19.03328,16.8757842,0,-1.2,2012,1,0.078380755
FL,10,0,3.479760831,12.23327,14.7914033,0,-1.2,2012,0,-1.134827917
FL,11,0,28.95415206,22.63332,14.5100503,0,-1.2,2012,0,0.088265595
FL,12,0,30.54030233,13.59995,13.8530928,0,-1.2,2012,1,1.036819586
FL,13,0,15.13995877,3.13326,17.7808408,0,-1.2,2012,0,0.076286475
FL,16,0,7.224214784,13.2,15.5951623,0,-1.2,2012,0,-0.8803913
FL,17,0,17.26102329,21.03329,15.6801008,0,-1.2,2012,1,-0.268549879
FL,18,0,-0.575809354,7.90001,15.5291171,0,-1.2,2012,0,-1.143315899
FL,22,0,-9.253811436,-5.2667,15.2933833,0,-1.2,2012,1,-0.784145718
FL,26,0,-10.62394004,-0.50023,14.6217419,0,-1.2,2012,0,-1.492252179
FL,27,0,23.22968576,-0.16693,15.959468,0,-1.2,2012,0,0.739178148
GA,1,0,25.95640676,17.59992,15.842839,0,-1.2,2012,0,0.11792607
GA,2,0,-27.56730065,-12.53347,12.1824104,0,-1.2,2012,0,-2.478278844
GA,6,0,29.0116109,27.69995,14.2857143,0,-1.2,2012,0,-0.158953444
GA,7,0,24.32378821,26.86656,17.2544081,0,-1.2,2012,1,-0.07552635
GA,11,0,37.10658114,39.53331,14.8123766,0,-1.2,2012,0,-0.175845892
GA,14,0,45.94237016,52.16663,17.4294671,0,-1.2,2012,0,-0.158789731
ID,1,0,32.18954042,36.89997,19.4898627,0,-1.2,2012,1,-0.029974978
ID,2,0,30.31925248,34.80001,16.1904762,0,-1.2,2012,0,-0.371854081
IL,6,0,18.44270212,11.20009,13.1979695,0,-1.2,2012,0,-0.082347666
IL,8,0,-9.484329041,-12.76665,19.8198198,0,-1.2,2012,1,-0.347154733
IL,10,0,-1.257685647,-13.13327,23.7309645,0,-1.2,2012,1,0.067727655
IL,11,0,-17.13757644,-13.23334,16.9918188,0,-1.2,2012,1,-0.835776824
IL,13,0,0.340370603,3.5334,14.0760507,0,-1.2,2012,0,-0.975285647
IL,14,0,17.63579883,12.93343,15.7169693,0,-1.2,2012,1,0.123014597
IL,15,0,37.21214788,31.96684,30.1416049,0,-1.2,2012,0,0.095896279
IL,16,0,23.62814105,11.13338,16.3798598,0,-1.2,2012,0,0.253123929
IL,17,0,-6.557445317,-12.70004,17.3996176,0,-1.2,2012,1,-0.229953722
IL,18,0,48.32767549,26.2001,16.1861075,0,-1.2,2012,0,1.119085874
IN,3,0,34.08175281,29.63344,17.1574904,0,-1.2,2012,0,0.0828882
IN,4,0,27.79357104,26.76678,14.2201835,0,-1.2,2012,1,0.157360392
IN,8,0,10.28479675,21.20015,13.2955261,0,-1.2,2012,1,-0.850358986
IN,9,0,10.89409082,20.00004,12.5628141,0,-1.2,2012,1,-0.783410277
IA,3,0,8.625743844,0.49992,17.1482412,0,-1.2,2012,0,-0.191392758
IA,4,0,8.095892115,12.03333,15.7996146,0,-1.2,2012,0,-0.76123052
KS,2,0,18.29237568,17.66665,13.4480561,0,-1.2,2012,0,-0.434507342
KS,4,0,30.63625339,29.49999,14.2230576,0,-1.2,2012,1,0.220312017
KY,1,0,39.26694642,37.70005,14.2219388,0,-1.2,2012,0,0.060575483
KY,2,0,32.58156285,32.59995,13.6020151,0,-1.2,2012,0,-0.161085069
KY,4,0,27.15098649,32.96662,30.9090909,0,-1.2,2012,1,-0.091268842
KY,5,0,55.79358594,54.00017,14.2857143,0,-1.2,2012,0,0.404429539
LA,1,0,45.38170173,49.59983,13.7626263,0,-1.2,2012,0,-0.108987714
LA,3,0,23.13892734,38.16662,12.9277567,0,-1.2,2012,1,-0.815072277
LA,3,0,8.496337426,38.16662,17.4293405,0,-1.2,2012,1,-1.444670038
MD,1,0,59.02001421,27.43325,19.5214106,0,-1.2,2012,1,1.689909142
MD,1,0,35.94031265,27.43325,19.5214106,0,-1.2,2012,1,0.507632818
MD,6,0,-20.87165521,-7.66675,17.5753688,0,-1.2,2012,0,-1.534097492
MA,5,0,-47.92573332,-27.43341,13.7997433,0,-1.2,2012,0,-2.894011469
MI,1,0,0.542017134,11.56673,16.8030208,0,-1.2,2012,1,-0.844304415
MI,2,0,26.92079292,16.00008,16.8040583,0,-1.2,2012,1,0.537610366
MI,3,0,8.448800581,10.80004,31.3358302,0,-1.2,2012,1,-0.182984394
MI,4,0,29.52238224,11.36672,15.0409062,0,-1.2,2012,0,0.656487545
MI,6,0,11.97971761,4.73339,16.9787765,0,-1.2,2012,0,-0.173367974
MI,7,0,10.3182014,6.90001,14.7281922,0,-1.2,2012,1,-0.073775227
MI,8,0,21.31840234,6.53338,13.5732323,0,-1.2,2012,0,0.376695517
MI,10,0,39.05548184,14.8334,16.583229,0,-1.2,2012,0,1.021390407
MN,2,0,8.159945989,4.43327,12.6566416,0,-1.2,2012,0,-0.517481054
MN,3,0,16.30446427,3.73327,15.1898734,0,-1.2,2012,0,0.137825774
MN,6,0,1.209619516,19.39995,15.667466,0,-1.2,2012,0,-1.542091419
MN,8,0,-8.89434292,-1.06672,15.3846154,0,-1.2,2012,1,-0.950587186
MS,1,0,23.50886385,30.06654,13.4578236,0,-1.2,2012,1,-0.326756593
MS,4,0,35.26374058,41.49988,13.4591195,0,-1.2,2012,1,-0.058437994
MO,3,0,30.63197246,28.83343,13.0735387,0,-1.2,2012,0,-0.111506132
MO,4,0,24.82312227,28.23338,14.6759848,0,-1.2,2012,1,-0.121110394
MO,6,0,32.48633454,25.53338,14.2115509,0,-1.2,2012,0,0.193308104
MO,7,0,32.96323022,40.80004,12.8516624,0,-1.2,2012,1,-0.20141661
MO,8,0,47.38091354,36.93342,17.4613402,0,-1.2,2012,0,0.545292536
NE,1,0,36.58134677,20.56666,17.483871,0,-1.2,2012,0,0.593690885
NE,2,0,1.591394262,10.83336,17.0132325,0,-1.2,2012,0,-1.039009375
NE,3,0,48.34282458,46.36666,13.45066,0,-1.2,2012,0,0.279848919
NV,2,0,21.38717849,11.53338,11.627907,0,-1.2,2012,1,0.574656464
NV,3,0,7.493312491,2.83336,18.4884447,0,-1.2,2012,1,-0.054887788
NH,1,0,-3.765267142,2.66663,14.0655106,0,-1.2,2012,1,-0.864142656
NH,2,0,-4.830554189,-5.16673,23.4955186,0,-1.2,2012,1,-0.325176581
NJ,2,0,17.37128506,-3.06678,24.6566792,0,-1.2,2012,0,0.324620051
NJ,3,0,8.861617946,0.56654,16.2673392,0,-1.2,2012,1,0.120989148
NJ,4,0,28.45872776,14.29991,22.3067174,0,-1.2,2012,0,0.301308424
NJ,5,0,12.28796436,7.93324,17.8299492,0,-1.2,2012,0,-0.275636371
NJ,7,0,17.11761548,10.89992,18.051218,0,-1.2,2012,0,-0.12177004
NJ,11,0,18.8279185,10.6999,16.442953,0,-1.2,2012,0,-0.02100111
NM,2,0,18.18859056,11.29994,16.5816327,0,-1.2,2012,1,0.220107595
NY,2,0,8.353689043,0.86653,16.837388,0,-1.2,2012,0,-0.226593357
NY,11,0,1.542222533,1.9331,17.322335,0,-1.2,2012,0,-0.657326197
NY,18,0,-6.454866705,0.66656,17.1590195,0,-1.2,2012,0,-1.077063721
NY,19,0,0.768923964,-1.50008,31.5591735,0,-1.2,2012,1,-0.147420497
NY,22,0,15.3332215,5.33323,21.8628719,0,-1.2,2012,0,-0.000793044
NY,23,0,1.090437319,5.99991,17.4984207,0,-1.2,2012,0,-0.842075912
NY,24,0,-9.330394938,-10.60014,14.1033823,0,-1.2,2012,1,-0.586371059
NC,2,0,14.48087168,20.1666,11.3408521,0,-1.2,2012,1,-0.562012223
NC,3,0,26.22166287,21.33329,37.6590331,0,-1.2,2012,0,-0.013960518
NC,5,0,15.08976309,23.59996,16.5625,0,-1.2,2012,0,-0.801339678
NC,6,0,21.84660283,20.83328,17.6960444,0,-1.2,2012,0,-0.256816857
NC,10,0,13.97734501,21.76659,11.7534943,0,-1.2,2012,0,-1.112749682
OH,1,0,20.13548136,10.89991,14.8125,0,-1.2,2012,1,0.397068386
OH,4,0,21.86244002,18.46661,15.7252888,0,-1.2,2012,0,-0.180793264
OH,5,0,18.10513871,14.23328,12.6328956,0,-1.2,2012,0,-0.283777112
OH,6,0,6.502686258,16.79996,14.8217636,0,-1.2,2012,1,-0.806504919
OH,7,0,12.79115423,13.56665,13.7758297,0,-1.2,2012,0,-0.61151094
OH,10,0,22.0504417,6.63325,17.5803403,0,-1.2,2012,0,0.328428098
OH,12,0,26.93921416,15.26658,17.0280612,0,-1.2,2012,0,0.265040698
OH,15,0,23.11687689,10.69988,16.4325843,0,-1.2,2012,1,0.548024109
OH,16,0,4.093994631,12.49996,17.0654912,0,-1.2,2012,1,-0.662133117
OK,3,0,55.32475383,52.46659,13.5357369,0,-1.2,2012,0,0.472903826
OK,4,0,40.29255064,38.86659,14.8895899,0,-1.2,2012,0,0.070934028
OK,5,0,21.43826167,23.39989,13.6591479,0,-1.2,2012,1,-0.125877543
OR,2,0,39.51844216,20.29999,15.7663317,0,-1.2,2012,0,0.856702722
PA,3,0,13.84828471,16.5,14.6081505,0,-1.2,2012,1,-0.300829684
PA,5,0,25.84922026,18.73341,16.6666667,0,-1.2,2012,0,0.057222739
PA,6,0,14.2825636,5.96671,21.2025316,0,-1.2,2012,0,-0.07165295
PA,7,0,18.79553319,6.03331,19.1798107,0,-1.2,2012,1,0.41752792
PA,8,0,13.20697937,3.86668,25.3609542,0,-1.2,2012,1,0.156257654
PA,9,0,23.34955615,30.26672,14.9491094,0,-1.2,2012,0,-0.652957193
PA,10,0,31.16841375,25.50001,13.8832998,0,-1.2,2012,1,0.469258513
PA,11,0,17.08847888,13.66663,15.7694744,0,-1.2,2012,1,0.054779145
PA,15,0,13.50109497,6.50003,19.5,0,-1.2,2012,0,-0.137465456
PA,16,0,15.80407401,9.96667,14.1221374,0,-1.2,2012,0,-0.201590238
PA,18,0,27.91045613,20.99998,15.5150754,0,-1.2,2012,0,0.090265135
SC,1,0,28.1897708,22.36663,14.4291092,0,-1.2,2012,1,0.399755811
SC,3,0,33.27681021,35.26659,16.2060302,0,-1.2,2012,1,0.102833213
SC,4,0,33.39053671,30.46661,14.8427673,0,-1.2,2012,1,0.350289828
SC,5,0,14.53941145,16.46656,19.2090395,0,-1.2,2012,1,-0.191556649
SD,0,0,14.8994685,21.43338,14.5489199,0,-1.2,2012,1,-0.471335888
TN,2,0,53.8258256,40.3,23.0721003,0,-1.2,2012,0,0.588088445
TN,3,0,25.97651308,32.53329,12.9606099,0,-1.2,2012,1,-0.284465732
TN,4,0,11.51220781,36.29998,14.7520402,0,-1.2,2012,1,-1.412290616
TN,7,0,47.04554111,36.7,13.547574,0,-1.2,2012,0,0.690339917
TN,8,0,39.87982335,37.63329,14.6202532,0,-1.2,2012,1,0.450315791
TX,1,0,44.5008772,48.23331,19.4351042,0,-1.2,2012,0,-0.072415846
TX,4,0,48.91888329,52.86669,14.5846544,0,-1.2,2012,0,-0.019867457
TX,5,0,31.17370216,34.26664,12.9294191,0,-1.2,2012,0,-0.370173283
TX,6,0,18.79121055,21.79992,16.1478599,0,-1.2,2012,0,-0.51329232
TX,7,0,24.37435327,25.99992,13.5153584,0,-1.2,2012,0,-0.421527093
TX,8,0,56.95712442,58.96669,13.2646491,0,-1.2,2012,0,0.256580563
TX,10,0,24.26832917,24.26666,12.555205,0,-1.2,2012,0,-0.363874006
TX,11,0,60.06999288,63.53333,13.8576779,0,-1.2,2012,0,0.235501355
TX,12,0,44.23241506,39.16665,14.4899285,0,-1.2,2012,0,0.330043745
TX,21,0,25.1530604,25.63335,13.2278481,0,-1.2,2012,0,-0.352081062
TX,22,0,32.06914005,29.69996,12.0504732,0,-1.2,2012,0,-0.052930822
TX,23,0,-4.750506065,7.03328,13.4980989,0,-1.2,2012,1,-1.203888898
TX,24,0,25.02823536,26.59997,15.6992084,0,-1.2,2012,0,-0.348464912
TX,26,0,39.58094178,40.70001,19.0747782,0,-1.2,2012,0,-0.050400342
TX,27,0,17.53530432,26.79994,14.8521082,0,-1.2,2012,1,-0.541619602
TX,31,0,26.29612921,25.10001,13.8195777,0,-1.2,2012,0,-0.226802003
TX,32,0,18.82282344,19.83329,13.071066,0,-1.2,2012,0,-0.524527152
TX,33,0,-46.74078807,-38.60024,13.2646491,0,-1.2,2012,0,-2.321775487
TX,34,0,-25.66550166,-17.2668,13.2646491,0,-1.2,2012,0,-1.878531414
UT,1,0,46.78733179,58.76688,16.8510085,0,-1.2,2012,0,-0.393093199
UT,3,0,53.21155706,60.20025,16.3015464,0,-1.2,2012,0,-0.074887436
VA,1,0,15.08074416,12.16658,15.2187698,0,-1.2,2012,0,-0.337557558
VA,2,0,7.658898785,3.53322,16.8440827,0,-1.2,2012,1,-0.080011114
VA,4,0,14.02729927,6.39988,14.8734177,0,-1.2,2012,0,-0.140050881
VA,5,0,12.58075729,11.13327,14.5120406,0,-1.2,2012,1,-0.126747918
VA,6,0,30.66722652,23.69995,15.8590308,0,-1.2,2012,0,0.140869399
VA,7,0,17.01216782,19.7666,0,0,-1.2,2012,0,#DIV/0!
VA,9,0,22.70186768,31.63338,17.8594047,0,-1.2,2012,1,-0.353902552
VA,10,0,19.65211601,5.53328,17.9310345,0,-1.2,2012,0,0.231947614
WA,3,0,20.75921112,5.86664,17.9874214,0,-1.2,2012,1,0.560975541
WA,4,0,32.44012341,26.53325,12.0286086,0,-1.2,2012,0,0.165338278
WA,5,0,23.83643682,14.0333,12.9195693,0,-1.2,2012,0,0.177158942
WA,8,0,19.30484293,2.9666,21.3359274,0,-1.2,2012,0,0.264344438
WA,10,0,-17.11641171,-10.23344,14.0900196,0,-1.2,2012,0,-1.517303241
WV,1,0,24.96696256,29.86674,17.3089071,0,-1.2,2012,1,-0.161594046
WV,2,0,39.5323814,25.2334,15.6407035,0,-1.2,2012,0,0.639800542
WI,1,0,11.50748648,8.03334,14.4974227,0,-1.2,2012,0,-0.397750809
WI,5,0,35.66941872,27.23336,19.5625,0,-1.2,2012,0,0.2412471
WI,6,0,24.33362521,11.03335,19.4740138,0,-1.2,2012,0,0.252791749
WI,7,0,12.28796477,6.23341,16.4974619,0,-1.2,2012,1,0.082316106
WI,8,0,11.98067877,6.6001,16.9502205,0,-1.2,2012,1,0.04657919
WY,0,0,43.42999601,44.59999,17.9421222,0,-1.2,2012,0,0.006115393
AZ,1,1,-5.985862735,-11.38,17.1069182,0,-6.8,2010,1,0.028375144
AZ,4,1,39.41375521,26.32,5.1851852,0,-6.8,2010,0,2.694121554
AZ,5,1,-8.775029446,-10.38,22.8834356,0,-6.8,2010,0,-0.353000117
AZ,7,1,6.000854572,12.72,6.0379919,0,-6.8,2010,0,-1.615785776
AZ,8,1,1.465557977,-8.88,15.2897657,0,-6.8,2010,0,0.071569571
AR,4,1,17.37624485,-13.18,8.7063151,0,-6.8,2010,0,2.30497732
CA,1,1,31.75896876,23.22,5.104551,0,-6.8,2010,0,1.669659636
CA,5,1,46.77396903,29.92,4.1028781,0,-6.8,2010,0,4.573729116
CA,6,1,36.32175898,43.02,6.8831169,0,-6.8,2010,0,-0.147881699
CA,7,1,36.6469679,37.02,5.2201258,0,-6.8,2010,0,0.686022145
CA,8,1,64.97310392,67.22,0.9433962,0,-6.8,2010,0,11.01954611
CA,10,1,20.98577453,21.52,3.9455782,0,-6.8,2010,1,1.019464912
CA,11,1,1.105183719,-2.28,7.6590488,0,-6.8,2010,0,-0.517984985
CA,12,1,53.47381712,43.12,6.6302119,0,-6.8,2010,0,2.422688952
CA,13,1,44.22915475,42.32,8.952959,0,-6.8,2010,0,0.825215301
CA,14,1,41.25755589,38.02,4.5084534,0,-6.8,2010,0,1.658974647
CA,15,1,35.19492002,28.92,6.1946903,0,-6.8,2010,0,1.275076499
CA,16,1,43.52740648,31.82,6.5104167,0,-6.8,2010,0,2.175823934
CA,17,1,36.80159875,35.32,5.2173913,0,-6.8,2010,0,0.948110362
CA,18,1,16.96810603,8.52,6.4036223,0,-6.8,2010,0,0.656317602
CA,20,1,3.409954832,10.62,8.3333333,0,-6.8,2010,0,-1.302140545
CA,23,1,20.1712989,22.22,4.1953663,0,-6.8,2010,0,-0.560739379
CA,27,1,30.30136154,24.82,5.0030883,0,-6.8,2010,0,1.184383561
CA,28,1,47.11935613,46.72,4.1480536,0,-6.8,2010,0,1.722301788
CA,29,1,32.79421074,27.22,4.0317654,0,-6.8,2010,0,1.664011686
CA,30,1,32.68810963,35.92,4.7619048,0,-6.8,2010,0,0.085216661
CA,31,1,67.63879437,56.12,4.9242424,0,-6.8,2010,0,4.258120675
CA,34,1,54.45853137,43.92,4.5370938,0,-6.8,2010,0,3.631799583
CA,35,1,58.66897343,62.72,6.6577896,0,-6.8,2010,0,1.096012021
CA,36,1,24.8824433,21.32,4.5272969,0,-6.8,2010,0,0.662582413
CA,37,1,45.12500199,53.02,4.9273531,0,-6.8,2010,0,0.1344243
CA,38,1,46.90997232,36.72,5.3682896,0,-6.8,2010,0,2.618676966
CA,43,1,30.9925549,27.12,4.3668122,0,-6.8,2010,0,1.140071676
CA,47,1,13.7076099,10.52,5.5774278,0,-6.8,2010,0,-0.086471062
CA,51,1,20.1054782,16.32,6.4894932,0,-6.8,2010,0,0.274943226
CA,53,1,28.26030132,26.92,3.3804548,0,-6.8,2010,0,0.706616552
CO,1,1,38.66455516,38.72,4.1217502,0,-6.8,2010,0,1.064547571
CO,2,1,19.51442668,18.92,5.918619,0,-6.8,2010,1,0.743925344
CO,3,1,-4.344590483,-10.78,6.0529634,0,-6.8,2010,0,-0.555512443
CO,4,1,-11.12305578,-12.58,9.0455396,0,-6.8,2010,1,-0.419767305
CO,7,1,11.68872444,7.62,5.1745636,0,-6.8,2010,0,-0.084161987
CT,1,1,20.55495094,25.62,4.3589744,0,-6.8,2010,0,-1.007272505
CT,3,1,27.38907192,19.92,4.8088779,0,-6.8,2010,0,1.352406125
CT,4,1,4.009365613,10.82,9.0056285,0,-6.8,2010,1,-0.592120848
CT,5,1,7.100214251,5.82,5.5108359,0,-6.8,2010,0,-0.679002572
FL,2,1,-12.24659839,-11.08,7.6623377,0,-6.8,2010,0,-1.442224921
FL,3,1,29.14950666,35.52,5.1667757,0,-6.8,2010,0,-0.551192757
FL,8,1,-17.8978769,-4.58,5.7249533,0,-6.8,2010,1,-2.841987008
FL,11,1,19.2699729,23.02,6.2460962,0,-6.8,2010,0,-0.612170062
FL,19,1,25.28439915,31.32,3.0588235,0,-6.8,2010,1,0.438228341
FL,20,1,22.04571224,26.52,4.1348601,0,-6.8,2010,0,-0.856373293
FL,22,1,-8.727262751,1.02,5.4341037,0,-6.8,2010,0,-2.972028073
FL,23,1,57.74572397,57.62,4.4980443,0,-6.8,2010,0,2.224633041
FL,24,1,-19.32082063,-8.18,9.3730602,0,-6.8,2010,1,-1.614084014
GA,2,1,2.881808399,1.82,5.3063803,0,-6.8,2010,0,-0.963194741
GA,4,1,49.3310364,46.92,4.9872123,0,-6.8,2010,0,1.847408902
GA,5,1,47.43974206,50.12,4.7419805,0,-6.8,2010,0,1.063430366
GA,8,1,-5.394318531,-19.28,14.6766169,0,-6.8,2010,0,0.11190082
GA,12,1,13.17098845,2.02,8.7010566,0,-6.8,2010,0,0.57873919
GA,13,1,38.86026774,27.32,4.1794714,0,-6.8,2010,0,3.039554652
HI,2,1,46.86616682,28.62,4.8795553,0,-6.8,2010,0,4.054394224
ID,1,1,-9.73862998,-35.68,31.5789474,0,-6.8,2010,1,0.444648577
IL,1,1,64.49350818,67.42,5.3461275,0,-6.8,2010,0,1.828191001
IL,2,1,66.68857856,70.62,5.3936764,0,-6.8,2010,0,1.796446772
IL,3,1,45.39540411,20.52,7.3492462,0,-6.8,2010,0,3.276867784
IL,4,1,63.04039515,62.22,6.2320917,0,-6.8,2010,0,1.929462808
IL,5,1,45.24717307,37.12,6.1484099,0,-6.8,2010,1,2.792900498
IL,7,1,65.41835963,68.22,4.844061,0,-6.8,2010,0,2.090963271
IL,8,1,-0.14325586,-2.88,11.3795296,0,-6.8,2010,0,-0.420784692
IL,11,1,-14.69792606,-1.48,9.6518021,0,-6.8,2010,1,-1.58296056
IL,12,1,23.29789596,5.42,7.8795644,0,-6.8,2010,0,1.616933286
IL,14,1,-6.266294695,-2.98,9.8840757,0,-6.8,2010,0,-1.09672781
IL,17,1,-9.617492383,6.92,4.587156,0,-6.8,2010,0,-4.63099759
IN,1,1,19.9337682,15.62,6.0531192,0,-6.8,2010,0,0.348769309
IN,2,1,1.338671139,-3.98,14.9908592,0,-6.8,2010,0,-0.168294214
IN,7,1,21.08888722,25.92,4.400978,0,-6.8,2010,0,-0.924891873
IN,9,1,-10.05932639,-11.98,15.2690864,0,-6.8,2010,0,-0.538504543
IA,1,1,1.995713649,9.02,5.2291801,0,-6.8,2010,0,-2.127624625
IA,2,1,5.070980522,13.32,5.4205607,0,-6.8,2010,0,-2.050222494
IA,3,1,4.245792421,2.22,5.2271313,0,-6.8,2010,0,-0.771362598
KS,3,1,-19.74108923,-6.98,5.3449347,0,-6.8,2010,0,-4.016089331
KY,3,1,10.67205877,4.52,4.6221112,0,-6.8,2010,0,0.163553565
KY,6,1,0.270876964,-16.88,8.9219331,0,-6.8,2010,0,0.627442607
ME,1,1,13.64422809,13.52,5.5450536,0,-6.8,2010,1,0.429072875
ME,2,1,10.26316875,5.42,8.4249084,0,-6.8,2010,0,-0.034896196
MD,1,1,-12.10479338,-23.18,18.5252895,0,-6.8,2010,1,0.14961281
MD,2,1,30.9280818,13.92,4.6242775,0,-6.8,2010,0,3.095914075
MD,3,1,25.05954131,12.52,4.2053185,0,-6.8,2010,0,2.245976212
MD,4,1,67.05603583,60.82,6.2881563,0,-6.8,2010,0,2.709450754
MD,5,1,29.63547557,20.72,0,0,-6.8,2010,0,#DIV/0!
MD,7,1,52.34404239,50.22,4.9129353,0,-6.8,2010,0,2.010170252
MD,8,1,48.26319831,40.22,3.3230769,0,-6.8,2010,0,3.887358824
