year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,runoff,special,candidate,party,writein,mode,candidatevotes,totalvotes,unofficial,version
2018,Michigan,MI,26,34,23,US House,1,gen,NA,FALSE,Matthew W. Morgan,democrat,FALSE,total,145246,332497,FALSE,20200424
2018,Michigan,MI,26,34,23,US House,2,gen,NA,FALSE,Rob Davidson,democrat,FALSE,total,131254,305463,FALSE,20200424
2018,Michigan,MI,26,34,23,US House,3,gen,NA,FALSE,Cathy Albro,democrat,FALSE,total,134185,310740,FALSE,20200424
2018,Michigan,MI,26,34,23,US House,4,gen,NA,FALSE,Jerry Hilliard,democrat,FALSE,total,106540,285050,FALSE,20200424
2018,Michigan,MI,26,34,23,US House,5,gen,NA,FALSE,Daniel T. Kildee,democrat,FALSE,total,164502,276413,FALSE,20200424
2018,Michigan,MI,26,34,23,US House,6,gen,NA,FALSE,Matt Longjohn,democrat,FALSE,total,134082,293438,FALSE,20200424
2018,Michigan,MI,26,34,23,US House,7,gen,NA,FALSE,Gretchen Driskell,democrat,FALSE,total,136330,295060,FALSE,20200424
2018,Michigan,MI,26,34,23,US House,8,gen,NA,FALSE,Elissa Slotkin,democrat,FALSE,total,172880,341593,FALSE,20200424
2018,Michigan,MI,26,34,23,US House,9,gen,NA,FALSE,Andy Levin,democrat,FALSE,total,181734,304563,FALSE,20200424
2018,Michigan,MI,26,34,23,US House,10,gen,NA,FALSE,Kimberly Bizon,democrat,FALSE,total,106061,303064,FALSE,20200424
2018,Michigan,MI,26,34,23,US House,11,gen,NA,FALSE,Haley Stevens,democrat,FALSE,total,181912,350901,FALSE,20200424
2018,Michigan,MI,26,34,23,US House,12,gen,NA,FALSE,Debbie Dingell,democrat,FALSE,total,200588,294628,FALSE,20200424
2018,Michigan,MI,26,34,23,US House,13,gen,NA,FALSE,Rashida Tlaib,democrat,FALSE,total,165355,196299,FALSE,20200424
2018,Michigan,MI,26,34,23,US House,14,gen,NA,FALSE,Brenda Lawrence,democrat,FALSE,total,214334,264994,FALSE,20200424
2018,Minnesota,MN,27,41,33,US House,1,gen,NA,FALSE,Dan Feehan,democrat,FALSE,total,144885,291661,FALSE,20200424
2018,Minnesota,MN,27,41,33,US House,2,gen,NA,FALSE,Angie Craig,democrat,FALSE,total,177958,337968,FALSE,20200424
2018,Minnesota,MN,27,41,33,US House,3,gen,NA,FALSE,Dean Phillips,democrat,FALSE,total,202404,363949,FALSE,20200424
2018,Minnesota,MN,27,41,33,US House,4,gen,NA,FALSE,Betty McCollum,democrat,FALSE,total,216865,328614,FALSE,20200424
2018,Minnesota,MN,27,41,33,US House,5,gen,NA,FALSE,Ilhan Omar,democrat,FALSE,total,267703,343358,FALSE,20200424
2018,Minnesota,MN,27,41,33,US House,6,gen,NA,FALSE,Ian Todd,democrat,FALSE,total,122332,315726,FALSE,20200424
2018,Minnesota,MN,27,41,33,US House,7,gen,NA,FALSE,Collin C. Peterson,democrat,FALSE,total,146672,281509,FALSE,20200424
2018,Minnesota,MN,27,41,33,US House,8,gen,NA,FALSE,Joe Radinovich,democrat,FALSE,total,141950,314211,FALSE,20200424
2018,Mississippi,MS,28,64,46,US House,1,gen,NA,FALSE,Randy Mack Wadkins,democrat,FALSE,total,76601,236521,FALSE,20200424
2018,Mississippi,MS,28,64,46,US House,2,gen,NA,FALSE,Bennie G. Thompson,democrat,FALSE,total,158921,221379,FALSE,20200424
2018,Mississippi,MS,28,64,46,US House,3,gen,NA,FALSE,Michael Ted Evans,democrat,FALSE,total,94461,257271,FALSE,20200424
2018,Mississippi,MS,28,64,46,US House,4,gen,NA,FALSE,Jeramey Anderson,democrat,FALSE,total,68787,223732,FALSE,20200424
2018,Missouri,MO,29,43,34,US House,1,gen,NA,FALSE,Lacy Clay,democrat,FALSE,total,219781,274375,FALSE,20200424
2018,Missouri,MO,29,43,34,US House,2,gen,NA,FALSE,Cort VanOstran,democrat,FALSE,total,177611,376066,FALSE,20200424
2018,Missouri,MO,29,43,34,US House,3,gen,NA,FALSE,Katy Geppert,democrat,FALSE,total,106589,324608,FALSE,20200424
2018,Missouri,MO,29,43,34,US House,4,gen,NA,FALSE,Renee Hoagenson,democrat,FALSE,total,95968,293316,FALSE,20200424
2018,Missouri,MO,29,43,34,US House,5,gen,NA,FALSE,"Emanuel Cleaver, II",democrat,FALSE,total,175019,283785,FALSE,20200424
2018,Missouri,MO,29,43,34,US House,6,gen,NA,FALSE,Henry Robert Martin,democrat,FALSE,total,97660,305409,FALSE,20200424
2018,Missouri,MO,29,43,34,US House,7,gen,NA,FALSE,Jamie Daniel Schoolcraft,democrat,FALSE,total,89190,296455,FALSE,20200424
2018,Missouri,MO,29,43,34,US House,8,gen,NA,FALSE,Kathy Ellis,democrat,FALSE,total,66151,264399,FALSE,20200424
2018,Montana,MT,30,81,64,US House,0,gen,NA,FALSE,Kathleen Williams,democrat,FALSE,total,233284,504421,FALSE,20200424
2018,Nebraska,NE,31,46,35,US House,1,gen,NA,FALSE,Jessica McClure,democrat,FALSE,total,93069,234781,FALSE,20200424
2018,Nebraska,NE,31,46,35,US House,2,gen,NA,FALSE,Kara Eastman,democrat,FALSE,total,121770,248485,FALSE,20200424
2018,Nebraska,NE,31,46,35,US House,3,gen,NA,FALSE,Paul Theobald,democrat,FALSE,total,49654,213304,FALSE,20200424
2018,Nevada,NV,32,88,65,US House,1,gen,NA,FALSE,Dina Titus,democrat,FALSE,total,100707,152201,FALSE,20200424
2018,Nevada,NV,32,88,65,US House,2,gen,NA,FALSE,Clint Koble,democrat,FALSE,total,120102,287537,FALSE,20200424
2018,Nevada,NV,32,88,65,US House,3,gen,NA,FALSE,Susie Lee,democrat,FALSE,total,148501,286168,FALSE,20200424
2018,Nevada,NV,32,88,65,US House,4,gen,NA,FALSE,Steven A. Horsford,democrat,FALSE,total,121962,234868,FALSE,20200424
2018,New Hampshire,NH,33,12,4,US House,1,gen,NA,FALSE,Chris Pappas,democrat,FALSE,total,155884,291039,FALSE,20200424
2018,New Hampshire,NH,33,12,4,US House,2,gen,NA,FALSE,Anne McLane Kuster,democrat,FALSE,total,155358,279705,FALSE,20200424
2018,New Jersey,NJ,34,22,12,US House,1,gen,NA,FALSE,Donald W. Norcross,democrat,FALSE,total,169628,263418,FALSE,20200424
2018,New Jersey,NJ,34,22,12,US House,2,gen,NA,FALSE,Jeff Van Drew,democrat,FALSE,total,136685,258363,FALSE,20200424
2018,New Jersey,NJ,34,22,12,US House,3,gen,NA,FALSE,Andy Kim,democrat,FALSE,total,153473,306875,FALSE,20200424
2018,New Jersey,NJ,34,22,12,US House,4,gen,NA,FALSE,Joshua Welle,democrat,FALSE,total,126766,294348,FALSE,20200424
2018,New Jersey,NJ,34,22,12,US House,5,gen,NA,FALSE,Josh Gottheimer,democrat,FALSE,total,169546,301823,FALSE,20200424
2018,New Jersey,NJ,34,22,12,US House,6,gen,NA,FALSE,Frank Pallone Jr.,democrat,FALSE,total,140752,221195,FALSE,20200424
2018,New Jersey,NJ,34,22,12,US House,7,gen,NA,FALSE,Tom Malinowski,democrat,FALSE,total,166985,322742,FALSE,20200424
2018,New Jersey,NJ,34,22,12,US House,8,gen,NA,FALSE,Albio Sires,democrat,FALSE,total,119881,153455,FALSE,20200424
2018,New Jersey,NJ,34,22,12,US House,9,gen,NA,FALSE,Bill Pascrell Jr.,democrat,FALSE,total,140832,200416,FALSE,20200424
2018,New Jersey,NJ,34,22,12,US House,10,gen,NA,FALSE,Donald M. Payne Jr.,democrat,FALSE,total,175253,200159,FALSE,20200424
2018,New Jersey,NJ,34,22,12,US House,11,gen,NA,FALSE,Mikie Sherrill,democrat,FALSE,total,183684,323574,FALSE,20200424
2018,New Jersey,NJ,34,22,12,US House,12,gen,NA,FALSE,Bonnie Watson Coleman,democrat,FALSE,total,173334,252375,FALSE,20200424
2018,New Mexico,NM,35,85,66,US House,1,gen,NA,FALSE,Debra A Haaland,democrat,FALSE,total,147336,249162,FALSE,20200424
2018,New Mexico,NM,35,85,66,US House,2,gen,NA,FALSE,Xochitl Torres Small,democrat,FALSE,total,101489,199256,FALSE,20200424
2018,New Mexico,NM,35,85,66,US House,3,gen,NA,FALSE,Ben R Lujan,democrat,FALSE,total,155201,244893,FALSE,20200424
2018,New York,NY,36,21,13,US House,1,gen,NA,FALSE,Perry Gershon,democrat,FALSE,total,124213,270053,FALSE,20200424
2018,New York,NY,36,21,13,US House,2,gen,NA,FALSE,Liuba Grechen Shirley,democrat,FALSE,total,108803,241217,FALSE,20200424
2018,New York,NY,36,21,13,US House,3,gen,NA,FALSE,Thomas R. Suozzi,democrat,FALSE,total,149937,267062,FALSE,20200424
2018,New York,NY,36,21,13,US House,4,gen,NA,FALSE,Kathleen M. Rice,democrat,FALSE,total,156728,260206,FALSE,20200424
2018,New York,NY,36,21,13,US House,5,gen,NA,FALSE,Gregory W. Meeks,democrat,FALSE,total,160500,161471,FALSE,20200424
2018,New York,NY,36,21,13,US House,6,gen,NA,FALSE,Grace Meng,democrat,FALSE,total,104293,123421,FALSE,20200424
2018,New York,NY,36,21,13,US House,7,gen,NA,FALSE,Nydia M. Velazquez,democrat,FALSE,total,134125,157302,FALSE,20200424
2018,New York,NY,36,21,13,US House,8,gen,NA,FALSE,Hakeem S. Jeffries,democrat,FALSE,total,170850,191567,FALSE,20200424
2018,New York,NY,36,21,13,US House,9,gen,NA,FALSE,Yvette D. Clarke,democrat,FALSE,total,167269,203423,FALSE,20200424
2018,New York,NY,36,21,13,US House,10,gen,NA,FALSE,Jerrold L. Nadler,democrat,FALSE,total,162131,210958,FALSE,20200424
2018,New York,NY,36,21,13,US House,11,gen,NA,FALSE,Max N. Rose,democrat,FALSE,total,96850,192173,FALSE,20200424
2018,New York,NY,36,21,13,US House,12,gen,NA,FALSE,Carolyn B. Maloney,democrat,FALSE,total,205858,251877,FALSE,20200424
2018,New York,NY,36,21,13,US House,13,gen,NA,FALSE,Adriano Espaillat,democrat,FALSE,total,171341,190688,FALSE,20200424
2018,New York,NY,36,21,13,US House,14,gen,NA,FALSE,Alexandria Ocasio-Cortez,democrat,FALSE,total,110318,141204,FALSE,20200424
2018,New York,NY,36,21,13,US House,15,gen,NA,FALSE,Jose E. Serrano,democrat,FALSE,total,122007,129751,FALSE,20200424
2018,New York,NY,36,21,13,US House,16,gen,NA,FALSE,Eliot L. Engel,democrat,FALSE,total,172815,183356,FALSE,20200424
2018,New York,NY,36,21,13,US House,17,gen,NA,FALSE,Nita M. Lowey,democrat,FALSE,total,159923,193841,FALSE,20200424
2018,New York,NY,36,21,13,US House,18,gen,NA,FALSE,Sean Patrick Maloney,democrat,FALSE,total,126368,251690,FALSE,20200424
2018,New York,NY,36,21,13,US House,19,gen,NA,FALSE,Antonio Delgado,democrat,FALSE,total,135582,287986,FALSE,20200424
2018,New York,NY,36,21,13,US House,20,gen,NA,FALSE,Paul D. Tonko,democrat,FALSE,total,161330,266014,FALSE,20200424
2018,New York,NY,36,21,13,US House,21,gen,NA,FALSE,Tedra L. Cobb,democrat,FALSE,total,93394,235267,FALSE,20200424
2018,New York,NY,36,21,13,US House,22,gen,NA,FALSE,Anthony J. Brindisi,democrat,FALSE,total,116001,251212,FALSE,20200424
2018,New York,NY,36,21,13,US House,23,gen,NA,FALSE,Tracy Mitrano,democrat,FALSE,total,100914,240374,FALSE,20200424
2018,New York,NY,36,21,13,US House,24,gen,NA,FALSE,Dana Balter,democrat,FALSE,total,115902,260477,FALSE,20200424
2018,New York,NY,36,21,13,US House,25,gen,NA,FALSE,Joseph D. Morelle,democrat,FALSE,total,147979,270120,FALSE,20200424
2018,New York,NY,36,21,13,US House,26,gen,NA,FALSE,Brian Higgins,democrat,FALSE,total,156968,230663,FALSE,20200424
2018,New York,NY,36,21,13,US House,27,gen,NA,FALSE,Nathan D. McMurray,democrat,FALSE,total,128167,285300,FALSE,20200424
2018,North Carolina,NC,37,56,47,US House,1,gen,NA,FALSE,G. K. Butterfield,democrat,FALSE,total,190457,272675,TRUE,20200424
2018,North Carolina,NC,37,56,47,US House,2,gen,NA,FALSE,Linda Coleman,democrat,FALSE,total,151977,331704,TRUE,20200424
2018,North Carolina,NC,37,56,47,US House,4,gen,NA,FALSE,David Price,democrat,FALSE,total,247067,341403,TRUE,20200424
2018,North Carolina,NC,37,56,47,US House,5,gen,NA,FALSE,DD Adams,democrat,FALSE,total,120468,280385,TRUE,20200424
2018,North Carolina,NC,37,56,47,US House,6,gen,NA,FALSE,Ryan Watts,democrat,FALSE,total,123651,284360,TRUE,20200424
2018,North Carolina,NC,37,56,47,US House,7,gen,NA,FALSE,Kyle Horton,democrat,FALSE,total,120838,282312,TRUE,20200424
2018,North Carolina,NC,37,56,47,US House,8,gen,NA,FALSE,Frank McNeill,democrat,FALSE,total,114119,255521,TRUE,20200424
2018,North Carolina,NC,37,56,47,US House,9,gen,NA,FALSE,Dan McCready,democrat,FALSE,total,138341,282717,TRUE,20200424
2018,North Carolina,NC,37,56,47,US House,10,gen,NA,FALSE,David Wilson Brown,democrat,FALSE,total,113259,278228,TRUE,20200424
2018,North Carolina,NC,37,56,47,US House,11,gen,NA,FALSE,Phillip G. Price,democrat,FALSE,total,116508,300666,TRUE,20200424
2018,North Carolina,NC,37,56,47,US House,12,gen,NA,FALSE,Alma Adams,democrat,FALSE,total,203974,279138,TRUE,20200424
2018,North Carolina,NC,37,56,47,US House,13,gen,NA,FALSE,Kathy Manning,democrat,FALSE,total,130402,286316,TRUE,20200424
2018,North Dakota,ND,38,44,36,US House,0,gen,NA,FALSE,Mac Schneider,democrat,FALSE,total,114377,321532,FALSE,20200424
2018,Ohio,OH,39,31,24,US House,1,gen,NA,FALSE,Aftab Pureval,democrat,FALSE,total,141118,300871,FALSE,20200424
2018,Ohio,OH,39,31,24,US House,2,gen,NA,FALSE,Jill Schiller,democrat,FALSE,total,119333,289661,FALSE,20200424
2018,Ohio,OH,39,31,24,US House,3,gen,NA,FALSE,Joyce Beatty,democrat,FALSE,total,181575,246677,FALSE,20200424
2018,Ohio,OH,39,31,24,US House,4,gen,NA,FALSE,Janet Garrett,democrat,FALSE,total,89412,257405,FALSE,20200424
2018,Ohio,OH,39,31,24,US House,5,gen,NA,FALSE,J. Michael Galbraith,democrat,FALSE,total,99655,283617,FALSE,20200424
2018,Ohio,OH,39,31,24,US House,6,gen,NA,FALSE,Shawna Roberts,democrat,FALSE,total,76716,249490,FALSE,20200424
2018,Ohio,OH,39,31,24,US House,7,gen,NA,FALSE,Ken Harbaugh,democrat,FALSE,total,107536,260653,FALSE,20200424
2018,Ohio,OH,39,31,24,US House,8,gen,NA,FALSE,Vanessa Enoch,democrat,FALSE,total,87281,261133,FALSE,20200424
2018,Ohio,OH,39,31,24,US House,9,gen,NA,FALSE,Marcy Kaptur,democrat,FALSE,total,157219,231937,FALSE,20200424
2018,Ohio,OH,39,31,24,US House,10,gen,NA,FALSE,Theresa A. Gasper,democrat,FALSE,total,118785,281726,FALSE,20200424
2018,Ohio,OH,39,31,24,US House,11,gen,NA,FALSE,Marcia L. Fudge,democrat,FALSE,total,206138,250660,FALSE,20200424
2018,Ohio,OH,39,31,24,US House,12,gen,NA,FALSE,Danny O'Connor,democrat,FALSE,total,161251,341647,FALSE,20200424
2018,Ohio,OH,39,31,24,US House,13,gen,NA,FALSE,Tim Ryan,democrat,FALSE,total,153323,251370,FALSE,20200424
2018,Ohio,OH,39,31,24,US House,14,gen,NA,FALSE,Betsy Rader,democrat,FALSE,total,137549,307358,FALSE,20200424
2018,Ohio,OH,39,31,24,US House,15,gen,NA,FALSE,Rick Neal,democrat,FALSE,total,116112,292443,FALSE,20200424
2018,Ohio,OH,39,31,24,US House,16,gen,NA,FALSE,Susan Moran Palmer,democrat,FALSE,total,129681,299710,FALSE,20200424
2018,Oklahoma,OK,40,73,53,US House,1,gen,NA,FALSE,Tim Gilpin,democrat,FALSE,total,103042,253171,FALSE,20200424
2018,Oklahoma,OK,40,73,53,US House,2,gen,NA,FALSE,Jason Nichols,democrat,FALSE,total,65021,216002,FALSE,20200424
2018,Oklahoma,OK,40,73,53,US House,3,gen,NA,FALSE,Frankie Robbins,democrat,FALSE,total,61152,234065,FALSE,20200424
2018,Oklahoma,OK,40,73,53,US House,4,gen,NA,FALSE,Mary Brannon,democrat,FALSE,total,78088,236638,FALSE,20200424
2018,Oklahoma,OK,40,73,53,US House,5,gen,NA,FALSE,Kendra Horn,democrat,FALSE,total,121149,238960,FALSE,20200424
2018,Oregon,OR,41,92,72,US House,1,gen,NA,FALSE,Suzanne Bonamici,democrat,FALSE,total,231198,363249,FALSE,20200424
2018,Oregon,OR,41,92,72,US House,2,gen,NA,FALSE,Jamie McLeod-Skinner,democrat,FALSE,total,145298,368709,FALSE,20200424
2018,Oregon,OR,41,92,72,US House,3,gen,NA,FALSE,Earl Blumenauer,democrat,FALSE,total,279019,384326,FALSE,20200424
2018,Oregon,OR,41,92,72,US House,4,gen,NA,FALSE,Peter DeFazio,democrat,FALSE,total,208710,372893,FALSE,20200424
2018,Oregon,OR,41,92,72,US House,5,gen,NA,FALSE,Kurt Schrader,democrat,FALSE,total,197187,358469,FALSE,20200424
2018,Pennsylvania,PA,42,23,14,US House,1,gen,NA,FALSE,Henry Scott__Wallace,democrat,FALSE,total,160745,329798,FALSE,20200424
2018,Pennsylvania,PA,42,23,14,US House,2,gen,NA,FALSE,Brendan F__Boyle,democrat,FALSE,total,159600,201982,FALSE,20200424
2018,Pennsylvania,PA,42,23,14,US House,3,gen,NA,FALSE,Dwight__Evans,democrat,FALSE,total,287610,307997,FALSE,20200424
2018,Pennsylvania,PA,42,23,14,US House,4,gen,NA,FALSE,Madeleine__Dean Cunnane,democrat,FALSE,total,211524,332991,FALSE,20200424
2018,Pennsylvania,PA,42,23,14,US House,5,gen,NA,FALSE,Mary Gay__Scanlon,democrat,FALSE,total,198639,304714,FALSE,20200424
2018,Pennsylvania,PA,42,23,14,US House,6,gen,NA,FALSE,Christina Jampoler__Houlahan,democrat,FALSE,total,177704,301828,FALSE,20200424
2018,Pennsylvania,PA,42,23,14,US House,7,gen,NA,FALSE,Susan Ellis__Wild,democrat,FALSE,total,140813,263261,FALSE,20200424
2018,Pennsylvania,PA,42,23,14,US House,8,gen,NA,FALSE,Matthew Alton__Cartwright,democrat,FALSE,total,135603,248166,FALSE,20200424
2018,Pennsylvania,PA,42,23,14,US House,9,gen,NA,FALSE,Dennis__Wolff,democrat,FALSE,total,100204,248927,FALSE,20200424
2018,Pennsylvania,PA,42,23,14,US House,10,gen,NA,FALSE,George B__Scott,democrat,FALSE,total,141668,291033,FALSE,20200424
2018,Pennsylvania,PA,42,23,14,US House,11,gen,NA,FALSE,Jessica__King,democrat,FALSE,total,113876,277584,FALSE,20200424
2018,Pennsylvania,PA,42,23,14,US House,12,gen,NA,FALSE,Marc__Friedenberg,democrat,FALSE,total,82825,243872,FALSE,20200424
2018,Pennsylvania,PA,42,23,14,US House,13,gen,NA,FALSE,Brent M__Ottaway,democrat,FALSE,total,74733,253266,FALSE,20200424
2018,Pennsylvania,PA,42,23,14,US House,14,gen,NA,FALSE,Bibiana__Boerio,democrat,FALSE,total,110051,261437,FALSE,20200424
2018,Pennsylvania,PA,42,23,14,US House,15,gen,NA,FALSE,Susan__Boser,democrat,FALSE,total,78327,243572,FALSE,20200424
2018,Pennsylvania,PA,42,23,14,US House,16,gen,NA,FALSE,Ronald A__Dinicola,democrat,FALSE,total,124109,262396,FALSE,20200424
2018,Pennsylvania,PA,42,23,14,US House,17,gen,NA,FALSE,Conor James__Lamb,democrat,FALSE,total,183162,325579,FALSE,20200424
2018,Pennsylvania,PA,42,23,14,US House,18,gen,NA,FALSE,Michael F  Doyle Jr.,democrat,FALSE,total,231472,231472,FALSE,20200424
2018,Rhode Island,RI,44,15,5,US House,1,gen,NA,FALSE,David N. Cicilline,democrat,FALSE,total,116099,174083,FALSE,20200424
2018,Rhode Island,RI,44,15,5,US House,2,gen,NA,FALSE,James R. Langevin,democrat,FALSE,total,126476,199197,FALSE,20200424
2018,South Carolina,SC,45,57,48,US House,1,gen,NA,FALSE,Joe Cunningham,democrat,FALSE,total,145455,287433,FALSE,20200424
2018,South Carolina,SC,45,57,48,US House,2,gen,NA,FALSE,Sean Carrigan,democrat,FALSE,total,109199,257139,FALSE,20200424
2018,South Carolina,SC,45,57,48,US House,3,gen,NA,FALSE,Mary Geren,democrat,FALSE,total,70046,226204,FALSE,20200424
2018,South Carolina,SC,45,57,48,US House,4,gen,NA,FALSE,Brandon P Brown,democrat,FALSE,total,89182,243950,FALSE,20200424
2018,South Carolina,SC,45,57,48,US House,5,gen,NA,FALSE,Archie Parnell,democrat,FALSE,total,103129,248579,FALSE,20200424
2018,South Carolina,SC,45,57,48,US House,6,gen,NA,FALSE,James E Jim Clyburn,democrat,FALSE,total,144765,206433,FALSE,20200424
2018,South Carolina,SC,45,57,48,US House,7,gen,NA,FALSE,Robert Williams,democrat,FALSE,total,96564,239554,FALSE,20200424
2018,South Dakota,SD,46,45,37,US House,0,gen,NA,FALSE,Tim Bjorkman,democrat,FALSE,total,120816,335471,FALSE,20200424
2018,Tennessee,TN,47,62,54,US House,1,gen,NA,FALSE,Marty Olsen,democrat,FALSE,total,47138,224282,FALSE,20200424
2018,Tennessee,TN,47,62,54,US House,2,gen,NA,FALSE,Renee Hoyos,democrat,FALSE,total,86668,262134,FALSE,20200424
2018,Tennessee,TN,47,62,54,US House,3,gen,NA,FALSE,Danielle Mitchell,democrat,FALSE,total,84731,245765,FALSE,20200424
2018,Tennessee,TN,47,62,54,US House,4,gen,NA,FALSE,Mariah Phillips,democrat,FALSE,total,78065,232451,FALSE,20200424
2018,Tennessee,TN,47,62,54,US House,5,gen,NA,FALSE,Jim Cooper,democrat,FALSE,total,177923,262248,FALSE,20200424
2018,Tennessee,TN,47,62,54,US House,6,gen,NA,FALSE,Dawn Barlow,democrat,FALSE,total,70370,248740,FALSE,20200424
2018,Tennessee,TN,47,62,54,US House,7,gen,NA,FALSE,Justin Kanew,democrat,FALSE,total,81661,254384,FALSE,20200424
2018,Tennessee,TN,47,62,54,US House,8,gen,NA,FALSE,Erika Stotts Pearson,democrat,FALSE,total,74755,248345,FALSE,20200424
2018,Tennessee,TN,47,62,54,US House,9,gen,NA,FALSE,Steve Cohen,democrat,FALSE,total,145139,181476,FALSE,20200424
2018,Texas,TX,48,74,49,US House,1,gen,NA,FALSE,Shirley J. McKellar,democrat,FALSE,total,61263,232720,FALSE,20200424
2018,Texas,TX,48,74,49,US House,2,gen,NA,FALSE,Todd Litton,democrat,FALSE,total,119992,263392,FALSE,20200424
2018,Texas,TX,48,74,49,US House,3,gen,NA,FALSE,Lorie Burch,democrat,FALSE,total,138234,312511,FALSE,20200424
2018,Texas,TX,48,74,49,US House,4,gen,NA,FALSE,Catherine Krantz,democrat,FALSE,total,57400,249245,FALSE,20200424
2018,Texas,TX,48,74,49,US House,5,gen,NA,FALSE,Dan Wood,democrat,FALSE,total,78666,209507,FALSE,20200424
2018,Texas,TX,48,74,49,US House,6,gen,NA,FALSE,Jana Lynne Sanchez,democrat,FALSE,total,116350,256042,FALSE,20200424
2018,Texas,TX,48,74,49,US House,7,gen,NA,FALSE,Lizzie Pannill Fletcher,democrat,FALSE,total,127959,243601,FALSE,20200424
2018,Texas,TX,48,74,49,US House,8,gen,NA,FALSE,Steven David,democrat,FALSE,total,67930,273170,FALSE,20200424
2018,Texas,TX,48,74,49,US House,9,gen,NA,FALSE,Al Green,democrat,FALSE,total,136256,153001,FALSE,20200424
2018,Texas,TX,48,74,49,US House,10,gen,NA,FALSE,Mike Siegel,democrat,FALSE,total,144034,307827,FALSE,20200424
2018,Texas,TX,48,74,49,US House,11,gen,NA,FALSE,Jennie Lou Leeder,democrat,FALSE,total,40631,220377,FALSE,20200424
2018,Texas,TX,48,74,49,US House,12,gen,NA,FALSE,Vanessa Adia,democrat,FALSE,total,90994,268491,FALSE,20200424
2018,Texas,TX,48,74,49,US House,13,gen,NA,FALSE,Greg Sagan,democrat,FALSE,total,35083,207285,FALSE,20200424
2018,Texas,TX,48,74,49,US House,14,gen,NA,FALSE,Adrienne Bell,democrat,FALSE,total,92212,234528,FALSE,20200424
2018,Texas,TX,48,74,49,US House,15,gen,NA,FALSE,Vicente Gonzalez,democrat,FALSE,total,98333,164802,FALSE,20200424
2018,Texas,TX,48,74,49,US House,16,gen,NA,FALSE,Veronica Escobar,democrat,FALSE,total,124437,181754,FALSE,20200424
2018,Texas,TX,48,74,49,US House,17,gen,NA,FALSE,Rick Kennedy,democrat,FALSE,total,98070,237351,FALSE,20200424
2018,Texas,TX,48,74,49,US House,18,gen,NA,FALSE,Sheila Jackson Lee,democrat,FALSE,total,138704,184332,FALSE,20200424
2018,Texas,TX,48,74,49,US House,19,gen,NA,FALSE,Miguel Levario,democrat,FALSE,total,50039,201985,FALSE,20200424
2018,Texas,TX,48,74,49,US House,20,gen,NA,FALSE,Joaquin Castro,democrat,FALSE,total,139038,171963,FALSE,20200424
2018,Texas,TX,48,74,49,US House,21,gen,NA,FALSE,Joseph Kopser,democrat,FALSE,total,168421,353617,FALSE,20200424
2018,Texas,TX,48,74,49,US House,22,gen,NA,FALSE,Sri Preston Kulkarni,democrat,FALSE,total,138153,297405,FALSE,20200424
